tweet,toxic,rand,class2
"@user @user Sou paraibano e acho que vcs esquerdistas s茫o doentes e est茫o torcendo pro pa铆s dar errado. Voc锚 nem 茅 nordestino e tamb茅m n茫o t谩 nem a铆 pro nordeste, fica a铆 falando besteira",0,0.488543298,2
rt @user meu filho ⚡️😭 https://t.co/1vozampk7d,0,0.706339039,2
@user @user maior da historia? nao vi ninguem dizendo isso,0,0.675339559,2
paraíba do dindo .. 👏👊,0,0.939875874,2
"q puta d dor d barriga q tou a ter, gd nojo",0,0.106250253,2
parece um couve flor sla q roupa ridicula,1,0.159952383,1
"@user Nos conhecemos no tt, mas minha namorada da época me proibiu de falar com ela. Quando fiquei solteira voltamos a nos falar, que foi bem qnd tive que sair da casa da minha mãe pq ela não aceitava eu ser sapatão ai no primeiro dia na casa nova ficamos e dps moramos juntas até hj https://t.co/FxzDsHl89d",0,0.362573985,2
"@user ué,o luladrao não deixou tudo saneado?
ou só limpou os cofres públicos?",1,0.685835361,1
"rt @user tem umas meninas que ficam solteiras e parecem carne em promoção kkkk, se soubessem o quanto eh feio viuuu 🤦🏻‍♀️",1,0.114250946,1
amg para,0,0.000884363,2
"@user @user @user @user @user querido TODA droga causa dano, inclusive os remédios controlados que parte da minha família e várias pessoas tomam. eu quero enfiar um baseado bem no rabo do Bolsonaro esse cretino, legalizado o não, os usuários não vão parar de fumar, só aguentem.",1,0.425321405,1
"@user @user apaga q ainda dá tempo... pensando bem, não dá não! já viu o vídeo??? 🤣🤣🤣🤣🤣",0,0.531625061,2
eu n paro de espirrar pqp,0,0.210879238,2
"Já gostei muito tanto do Maicon quanto do Petros, mas depois do ocorrido na libertadores e na semi do paulista, respectivamente, apaguei os dois da minha memória.",0,0.290462167,2
eu axei pouco ainda fdp desgraçado,1,0.984335259,1
rt @user qnd a gente se junta @user @user https://t.co/2ansleojef,0,0.405326917,2
a hora que acordei pqp,1,0.171192023,1
"enquanto vocês saem hoje irei ficar aqui online reclamando no twitter
vsf",1,0.888675338,1
"E n da p deixar passar em branco né 
Oq a gurizada do Bororé dançou ontem de noite, tirei o chapéu pros guris, tão voando, que apresentação do caralho, parabéns aos envolvidos.",0,0.42337969,2
"@user fora ‼‼

#deltannapgr",0,0.805712344,2
"eu apoio o pacote anticrimes.

#stfvergonhanacional https://t.co/cz81mw86lz",0,0.424927132,2
"@user @user tem esquerdista que não pode ver uma vergonha que já quer passar, né? 🤣
https://t.co/3qdjpi3rt5",1,0.330053425,1
"@user @user meninas, eles tem twitter e começou a me seguir!  @user",0,0.226271102,2
"@user Claro que não, Netflix não tem investido em nada bom ultimamente. O catálogo  tá  bem raso e repetitivo. 
Amazon prime tu acha tudo.",0,0.698482407,2
"@user @user q lindoooo  
diferente de muitos ai ele é professor amiga rss",0,0.831724774,2
vou namorar com ele porra nenhuma eu hein deus me livre to de boa,1,0.717070475,1
rt @user uma merda depender dos outros pqp,0,0.718149232,2
cada foto 茅 um tiro,0,0.525647653,2
@user dependendo pq hoje em dia amizade de cu é rola,1,0.251532336,1
"logo menos ta na pista o clipe light em família, isso é 22music pra caralho! quem puder fortalecer no rt ai, tamo junto!! 🚀🚀 @user @user https://t.co/jkegLiqc3W",0,0.373549041,2
caralho o jk tw parecendo o yugyeom com o cabelo grande puts a perfeição,1,0.129025338,1
que do caralho,0,0.437461391,2
"Esse mês eu vou viajar pra uma cidade em minas que simplesmente não tem banco, ou seja, nada de cartões la 
O que quer dizer q to fudido pq eu n ando com dinheiro",1,0.907971021,1
@user @user @user eu mesmo fiquei abismado com isso. a porra da porta tem aqueles mecanismo pneumáticos,1,0.618177794,1
"o jeito que balança esse bumbum é bom demais, linda demais",1,0.312232678,1
"ainda bem que eu não fui hoje pqp imagina ficar menstruada lá encima da serra, nossa e toda aquela água e eu n uso interno e nem ia tá preparada",1,0.842439902,1
a mulher vai comer o cu dele veykk,1,0.114977037,1
@user pois eh . mas ñ somos essa ideia que essas pessoas acham q somos. se bobear mando tomar no cu com aquele grave,1,0.311342195,1
rt @user pessoas que se afastam dos amigos quando começam a namorar shame on yoou depois não se queixem,0,0.762867248,2
"@user te fode negah, feia? aonde?",1,0.093640913,1
"Mulher de garra, lutadora que não se deixa abater.
Lutou durante 3 meses, passou por provas intensas, desgastantes pra se proteger! 

E se fez campeã do bbb 19💥😍

@user te amoo❤🐷 https://t.co/wP2Sf7hgdf",0,0.815203434,2
eu amo quando ele traz coisas pra mim pqp,1,0.931169714,1
rt @user essa chuva estragou o rolê de hj pqp ..,0,0.202216393,2
"@user intelejumento, j谩 te falaram, a casa caiu 
vc  achou que era barbada  esse golpe n茅 ? https://t.co/ibwqqq1inv",1,0.924501026,1
"@user @user @user @user Se eu chamei sua mãe de puta, você só pode achar ruim se sentir. Mas relaxa, sua mãe não deve ser puta, então não tem porque ficar sentido",1,0.680757352,1
2019 gente coisa retardada larga isso de fandom urr durr eu idolatro um monte de gente e me acho melhor por saber da vida de cada umKKKKK CRESCE https://t.co/XCb9wPYCTW,1,0.51418198,1
"tudo isso somos ele é negro?
até quando vamos admitir isso gente?",0,0.679643565,2
"todo mundo engorda menos eu, to ficando depressiva com essa porra",0,0.037937592,2
@user eu confio no teu potencial e no potencial do sotaque baiano ao seu redor,0,0.201890845,2
@user quem seria o idiota na live do facebook exatamente na hora 1:17:06 diria uma coisa dessas?,1,0.206716556,1
rt @user não é só o seu sorriso. tudo em você é lindo.,0,0.101633881,2
"@user bebê água e fica bem quentinhe, okay?",0,0.875583096,2
cacete me deixa sentar em todos 馃ぇ馃ぇ,1,0.739168518,1
rt @user olha o pau do jogador 😈 https://t.co/egr6awyjr5,1,0.316967738,1
"podia me bloquear logo , pra parar com esse inferno, tnc.🤦🏻‍♀️",1,0.371076517,1
rt @user sedento por um cu https://t.co/hb0lfgeqra,1,0.908688602,1
@user @user @user outro idiota aqui.,1,0.592907866,1
"que mané nude mano

me manda foto do jeongin sorrindo
me manda vídeo dele rindo
me marca em coisas aleatórias sobre ele
diz que ele me ama
me avisa quando ele posta selca
ri das minhas piadas com ele
chora com as minhas boiolices sobre ele
me escuta surtar por ele

nude não mano",0,0.954724931,2
vai fode piranha vai me dá de ladinhoooo https://t.co/0je5zon15z,1,0.208622257,1
"brasil vence dominicanas no tie-break, e vôlei feminino garante vaga em tóquio 2020 | vôlei | globoesporte https://t.co/6dpqkosqom",0,0.645551767,2
@user @user caralho à tartaruga é mt forte wtf,1,0.190715036,1
@user mano que porra de frio sem senso é esse pelo nosso país niteroi hoje?,1,0.395769673,1
sou mt burro pq não penso nas coisas???pq deixo pra pensar dps  que passou vsf,1,0.275784139,1
"@user onda diferente

paulinha na fab",0,0.57865166,2
@user que porra e essa lele vc me amava ontem,0,0.070422351,2
"não me arrependo de nada, tudo que fiz me trouxe algo, se não foi felicidade pra caralho, foi aprendizado de sobra!",0,0.964741116,2
frio paia minha rinite já atacou fdp,0,0.574146067,2
"@user caralho, a nossa cara mané kkkkkkkkkkkkkkkkkkkkk",1,0.967957825,1
"@user @user @user como diria minha mãe ""dois besta""",0,0.45063338,2
"rodei, nunca mais mato aula nesse carai",1,0.162108365,1
tudo ser criança muito melhor pois eu nem saio de casa era so cheetos e muito pica pau,0,0.18455647,2
estão superando os indianos pqp,0,0.860250675,2
rt @user real e oficial https://t.co/ahw3oh60rw,0,0.531955675,2
"pqp uniters é um fandon chato viu, já tão flodando o mesmo video de novo",1,0.975456257,1
sei lá né porra eu achava que as pessoa trabalhava por dinheiro não sabia que a sm lançou os grupo por caridade,1,0.756253008,1
pqp ainda bem q já voltei pra casa se n ia morrer de frio com esse vento,0,0.918829006,2
todo mês vou postar una foto assim 😂😍 https://t.co/h3u8yb07l7,0,0.247854694,2
"como é que faz, como é que faz quando o amante quer ser algo mais... 🎼🎤",0,0.869804372,2
hj é dia de baile em porra,1,0.634050315,1
@user com o perdão da palavra pqp. inacreditável existir ainda quem defenda os governos nefastos.,0,0.57555999,2
"rt @user a gente não encontra ninguém nessa vida por acaso, cada pessoa te faz tomar no cu de um jeito diferente .",1,0.244192076,1
"@user caralho,eu encontrei ela no kvsh. ela ta em todos kkkkk",1,0.052397727,1
rt @user chega até arrepiar mds https://t.co/ked33kq1tl,0,0.947504638,2
rt @user esse tempinho tá pedindo uma mama no seu pau no sigilo 👿🔥 chama na dm vamos ver essa meta 🍼,1,0.376482353,1
trinquei a tela do meu celular 😭,0,0.138820795,2
o caralho de internet ruim,1,0.290641741,1
"@user Já pode se juntar ao Adélio no manicômio, cara de louco já tem. Atitude tb. Feio tão qto. Jornazista cansado dos crimes...converta se enqto é tempo...era melhor ter deixado o anime assustava menos qdo aparecia na TML rsrs",1,0.652670127,1
"mano, Deus me quer perto da minha família e dos meus amigos mesmo, pq se eu ganho qualquer quantia suficiente p sumir desse mapa eu vou sem pensar 2x",0,0.642463617,2
@user kkkkkkkkkkkkk nuuuu mas era gata pra caralho até fiquei tímido,0,0.607001179,2
"wandinha perfeita
eu amo essa mulher pqp",0,0.672459532,2
"@user @user passe dois meses na mesma casa que uma pessoa que tem catapora sem tomar a vacina que previne que vc tenha,e so ter f茅",0,0.79773363,2
"por nada tio, não fique assim por causa de gente idiota, você é incrível",1,0.991489473,1
"@user @user @user De repente um defensorzinho acefalo da propriedade privada está justificando invasões de uma reunião. 
Legal!",1,0.991377159,1
@user @user @user peidão!,1,0.670526577,1
queria ser um macaco pra escalar este homem árvore. https://t.co/juqctg23ko,0,0.847728893,2
o augeeeee caralho,1,0.729311468,1
"馃敟馃弳 S贸 restam 8鈨� em busca da #GloriaEterna! Eis o caminho que leva para #Santiago2019 em novembro!

馃嚙馃嚪 Um brasileiro estar谩 na final da #Libertadores! https://t.co/CFVhQXs9C7",0,0.292354673,2
"rt @user essa menina devia é ta num hospício, problemática do caralho",1,0.968320435,1
percebi q sou mt fdp,1,0.298858969,1
"E meus pais que se acham muito adultos mas estavam discutindo feio pq não sabiam qual parcela do imposto tinham pago, eu fui lá bem basiquinha e resolvi tudo😂",0,0.26854594,2
rt @user tá tendo culto na pracinha e eles tão conseguindo gritar mais alto q o pessoal do moto rock cantando rock pqp,1,0.256383585,1
@user @user kkkkkkkkkkkkkk ê pqp,1,0.750792271,1
qria vê a feia,0,0.411078722,2
"@user yes, passando vergonha td dia",0,0.898744333,2
rt @user 🌟 parabéns ao @user pelo daesang m2 top video no m2 x genie music awards 2019! 🎉 https://t.co/visudlh8d6,0,0.586545369,2
"essa minha xará é gostosa 🥺❤️

te amo puta ❤️",0,0.826111615,2
"rt @user nunca sou suficiente para nada kkkkkkk porra cara, sirvo pra nadaaaaaaa",0,0.750340743,2
@user corra patife. os hackers foram presos. a hora de vocês estão chegando corruptos bandidos,1,0.824063125,1
"@user garota, eu comecei ontem é tô amandooo, pqp! ainda bem q a 3temp sai agora mas eu já quero a 4 kkkk, série phodaaaa!!",0,0.181806935,2
queria pastel de couve-flor.,0,0.394531569,2
rt @user pra que tatuar o rosto da gata se você pode tatuar a bunda ? https://t.co/xbk3w9pwjl,1,0.422642923,1
era so uns amigos p fechar camarote p ferrugem,0,0.591076388,2
"@user @user @user o que esse sites pubkicarem, o gado acredita.",1,0.841358469,1
"Ah dá licença que na sua timeline está passando um macho gostoso e maravilhoso, pessoa mais admirável nessa pora,também conhecido como o amor da minha vida e meu consagrado KWJDKEJDKEKDKE, pqp eu amo esse garoto, se foder mano aaaaaaaaaaaaaaaa https://t.co/ySf3PO9BOU",0,0.879555816,2
"meu deus meu deus,traz sse mlc logo barcelona pelo amor de deus",0,0.915555036,2
"@user bora pr rive meu bom, to por sua conta hoje",0,0.958173777,2
rt @user ainda bem q sabe q tá de parabéns! https://t.co/rpa4z2et6z,0,0.648102592,2
puta que pariu que jogo foi esseee,1,0.606348841,1
quer me deixar puta é gastar dinheiro com almoço tendo comida em casa,0,0.141597848,2
jojo toddynho aparece grande e grossa e fãs comentam: parece o pau do taehyung https://t.co/e5b3iopovm,1,0.728216273,1
jogo tenso da porra pqp ainda bem que o brasil ganhou slc surtei,1,0.149527843,1
bixona tava demorando p perceber kkkkkkkkkkkk,1,0.432193346,1
@user vai ser preso já já kkkkkkk,0,0.01666949,2
to ficando com a pele oleosa logo nessa última semana de férias e surgem várias espinhas pqp,1,0.57151707,1
"@user kkkkk os cr deu  sinal é ele acelerou na poça, fdp kkkkk",0,0.541607122,2
@user já chegou o primeiro depoimento que isso é lixo radioativo 🤭,1,0.370821267,1
@user tu é analfabeto funcional mesmo. pqp.... ele está dizendo modus operandi da esquerda brasileira. burro!,1,0.613212483,1
tá bonitinho no celular mas aí eu posto e fica tudo arregaçado,0,0.779556834,2
"Me medindo por sua régua? A verdade às vezes machuca. E vcs andam mentindo muito. Vc disse que não havia hacker, que era uma fonte interna, foi pego na mentira. Glenn diz que a mãe vai morrer, mas faz festinhas, tira foto com pavão e a usa para seus crimes. Caiu a casa, malandro https://t.co/ayEjxMckpp",1,0.222619226,1
"@user Eu queria ver se um desses aí (vitimas da sociedade) estuprasse, maltasse e depois, singelamente, esquartejasse sua filha, ou sobrinha, ou parente; se vc ainda teria essa mesma opinião seus bostas de merda do caralho!!!!!!!",1,0.85475198,1
@user pmdb é o grande problema do brasil.,0,0.147518017,2
to sem nada pra fazer fui ver keeping up with the kardashians e sinceramente ser rico pra caralho deve ser muito bom,1,0.046668917,1
"“se vc pintar o seu cabelo d rosa vai ficar parecendo uma vaca”
~rodrigues, mylena.

@user",1,0.306903273,1
@user olavo de carvalho diverge com relação a seu..! que papo desgraçado sobre cu... to fora.,1,0.026293508,1
"Choque de gestão no DNIT, redução nos índices de criminalidades, Nova Previdência, Liberdade Economia, combate a fraudes no INSS. Este é o Brasil real, entretanto, ele não é noticia para os grandes veículos de comunicação, o que importa é Embaixada, Paraíba e Bruna Surfistinha👍",0,0.163615514,2
"naruhina stan e sasusaku stan estão chorando neste exato momento 
https://t.co/fa5tiwlqp6",0,0.759561159,2
"ultimamente tão sensível pqp
chorando por tudo",1,0.155498312,1
o ruim de beber cerveja é que da muita vontade de ir no banheiro toda hora,0,0.495451765,2
"@user @user @user Nao é meu amigo, apenas nao adianta discutir com fanático por bandido. No dia 25 de julho de 1966 Fernando Santa Cruz, explodiu uma bomba no aeroporto de Guararapes, em Recife, matando duas pessoas e ferindo mais de uma dezena. Cade o respeito pelas vitimas? Terrorista q se foda.",0,0.993584221,2
"i have questions 茅 uma puta m煤sica sobre como a gest茫o age e oq fez a Camila sentir, mas voc锚s juram que 茅 pra umas da meninas s贸 pra alimentar essa rivalidade que voc锚s inventaram entre elas #ExposingMIndustry",0,0.306750671,2
@user @user pqp kkkkkkk,0,0.555762997,2
eu n quero saber os gringo q foram pras secret sessions ok dói muito ok parem,0,0.276294662,2
"desci e esqueci a carteira, inclusive com a chave da porta. que idiota. a sorte é que fica a chave mestra na recepção",1,0.441209775,1
